Date Time,Open,High,Low,Close,Volume,Adj Close
2014-06-28 19:00:00,596.07,597.06,595.09,597.04,5.97012226,
2014-06-28 19:30:00,596.73,598.3,593.4,597.75,35.09492048,
2014-06-28 20:00:00,597.96,598.29,595.01,598.2,4.04154414,
2014-06-28 20:30:00,598.2,598.21,593.44,596.0,24.07797879,
2014-06-28 21:00:00,598.21,598.3,593.4,598.2,50.06011296,
2014-06-28 21:30:00,598.01,599.28,593.5,596.9,54.14481668,
2014-06-28 22:00:00,596.9,597.75,593.94,597.03,24.44576708,
2014-06-28 22:30:00,597.03,599.1,593.94,597.63,17.86309548,
2014-06-28 23:00:00,597.63,598.88,593.93,597.24,5.80077142,
2014-06-28 23:30:00,597.18,597.99,589.56,589.62,353.11666834,
2014-06-29 00:00:00,591.46,592.32,589.56,591.96,12.59198243,
2014-06-29 00:30:00,592.0,592.0,592.0,592.0,11.78601442,
2014-06-29 01:00:00,592.0,595.53,591.6,595.53,34.09615993,
2014-06-29 01:30:00,595.54,597.8,593.96,597.65,40.96837452,
2014-06-29 02:00:00,597.65,597.7,597.63,597.7,6.80851559,
2014-06-29 02:30:00,597.7,599.87,597.7,599.87,68.77294719,
2014-06-29 03:00:00,599.34,599.87,597.61,599.87,31.35786068,
2014-06-29 03:30:00,599.87,601.79,597.07,600.29,85.10404033,
2014-06-29 04:00:00,601.54,601.54,599.14,600.39,5.06072398,
2014-06-29 04:30:00,600.39,600.5,595.25,595.25,14.52422322,
2014-06-29 05:00:00,599.17,599.78,595.49,599.0,5.35223897,
2014-06-29 05:30:00,599.0,599.0,598.85,599.0,4.22614245,
2014-06-29 06:00:00,599.0,599.0,595.16,595.16,20.91931892,
2014-06-29 06:30:00,598.82,598.96,598.79,598.96,5.3002413,
2014-06-29 07:00:00,598.96,599.13,594.25,598.28,22.35770988,
2014-06-29 07:30:00,598.86,598.86,593.89,598.75,26.35796828,
2014-06-29 08:00:00,597.75,597.97,593.88,593.89,28.44482997,
2014-06-29 08:30:00,593.89,595.0,593.89,595.0,6.73992001,
2014-06-29 09:00:00,595.0,599.17,593.91,597.91,114.58004796,
2014-06-29 09:30:00,597.82,597.92,594.05,594.48,18.87093782,
2014-06-29 10:00:00,596.72,597.73,594.05,597.65,27.05853857,
2014-06-29 10:30:00,597.65,597.65,592.4,592.4,62.97183906,
2014-06-29 11:00:00,592.4,595.67,592.0,595.14,41.66322846,
2014-06-29 11:30:00,595.14,596.99,593.14,595.0,9.53394568,
2014-06-29 12:00:00,595.0,596.16,593.3,596.0,5.84311666,
2014-06-29 12:30:00,595.61,595.61,592.35,594.98,16.61916062,
2014-06-29 13:00:00,594.98,594.98,591.44,594.0,18.26660917,
2014-06-29 13:30:00,591.77,595.66,590.0,594.06,80.89220568,
2014-06-29 14:00:00,594.23,595.34,591.37,594.64,1.86369155,
2014-06-29 14:30:00,594.64,595.39,592.41,594.98,7.16738911,
2014-06-29 15:00:00,594.6,595.0,593.0,594.5,5.67992793,
2014-06-29 15:30:00,594.0,595.4,593.91,595.4,7.91526638,
2014-06-29 16:00:00,595.4,595.4,592.04,595.39,9.20226282,
2014-06-29 16:30:00,595.0,595.0,593.0,593.0,36.97067019,
2014-06-29 17:00:00,594.56,596.0,592.01,596.0,77.13945324,
2014-06-29 17:30:00,596.0,597.52,592.05,596.19,64.90378868,
2014-06-29 18:00:00,594.35,596.19,592.98,595.0,6.62565272,
2014-06-29 18:30:00,595.99,596.99,595.0,595.61,35.05600911,
2014-06-29 19:00:00,596.19,596.19,592.84,592.87,11.37205634,
2014-06-29 19:30:00,595.65,595.65,592.84,593.16,17.75012089,
2014-06-29 20:00:00,594.57,596.19,592.61,595.65,79.529523,
2014-06-29 20:30:00,595.88,595.97,592.15,592.59,11.20588163,
2014-06-29 21:00:00,595.89,595.97,592.23,595.68,26.78962069,
2014-06-29 21:30:00,595.96,598.0,593.39,596.0,37.31063642,
2014-06-29 22:00:00,596.0,600.0,595.02,599.84,207.97482918,
2014-06-29 22:30:00,599.99,600.0,597.03,600.0,64.18697767,
2014-06-29 23:00:00,600.0,600.0,599.0,599.99,21.9688143,
2014-06-29 23:30:00,599.99,600.0,596.33,599.89,35.65038609,
2014-06-30 00:00:00,599.86,599.96,595.52,595.52,27.6009546,
2014-06-30 00:30:00,598.28,599.96,595.51,599.5,28.34555175,
2014-06-30 01:00:00,599.5,600.0,597.74,600.0,125.86325955,
2014-06-30 01:30:00,600.0,600.0,598.72,600.0,21.50289661,
2014-06-30 02:00:00,600.0,600.0,598.13,598.14,35.28309965,
2014-06-30 02:30:00,599.83,600.0,598.14,598.15,59.96540177,
2014-06-30 03:00:00,599.88,599.96,598.14,598.14,20.58317142,
2014-06-30 03:30:00,599.2,599.2,598.14,598.9,11.092474,
2014-06-30 04:00:00,598.9,600.0,598.89,598.89,5.57820007,
2014-06-30 04:30:00,598.89,599.77,598.14,599.77,11.53340842,
2014-06-30 05:00:00,599.73,599.73,598.14,599.72,50.38208553,
2014-06-30 05:30:00,599.72,618.7,599.71,613.75,2103.40468889,
2014-06-30 06:00:00,613.79,618.7,612.0,614.36,315.33933846,
2014-06-30 06:30:00,618.7,632.74,615.05,631.68,2091.93924684,
2014-06-30 07:00:00,632.38,635.0,624.7,628.87,493.85672249,
2014-06-30 07:30:00,628.87,630.88,625.5,625.5,144.422654,
2014-06-30 08:00:00,625.69,639.2,625.69,637.38,742.81917525,
2014-06-30 08:30:00,638.12,638.12,629.09,630.0,540.76066028,
2014-06-30 09:00:00,630.0,633.52,626.74,629.0,287.52820658,
2014-06-30 09:30:00,627.06,630.71,625.75,625.75,201.71697922,
2014-06-30 10:00:00,625.8,627.98,621.61,622.4,379.41592311,
2014-06-30 10:30:00,622.4,627.88,622.05,626.83,62.1574589,
2014-06-30 11:00:00,626.83,630.98,625.11,629.0,113.51114819,
2014-06-30 11:30:00,629.0,632.94,626.5,627.96,227.36629058,
2014-06-30 12:00:00,627.57,631.8,626.18,630.38,194.84770343,
2014-06-30 12:30:00,630.38,630.63,614.35,614.4,718.78242974,
2014-06-30 13:00:00,619.0,620.35,611.01,615.67,1073.66790313,
2014-06-30 13:30:00,616.2,619.99,613.58,617.6,163.76473401,
2014-06-30 14:00:00,619.54,623.3,617.6,622.8,246.69880539,
2014-06-30 14:30:00,622.84,622.98,620.07,621.0,107.81370819,
2014-06-30 15:00:00,622.0,622.8,620.0,620.21,61.17004586,
2014-06-30 15:30:00,620.35,622.94,619.0,622.5,132.09252243,
2014-06-30 16:00:00,621.0,624.35,620.0,624.31,102.84835815,
2014-06-30 16:30:00,624.31,624.48,621.01,624.48,76.18853572,
2014-06-30 17:00:00,624.49,624.49,619.5,619.5,171.60991872,
2014-06-30 17:30:00,623.21,624.29,618.52,622.23,123.58994882,
2014-06-30 18:00:00,622.23,622.5,620.0,621.0,46.54938491,
2014-06-30 18:30:00,621.0,624.0,620.02,623.0,85.06901401,
2014-06-30 19:00:00,623.99,636.0,621.5,634.59,1133.10338691,
2014-06-30 19:30:00,634.6,647.0,633.2,643.41,1093.90209194,
2014-06-30 20:00:00,643.5,647.09,636.8,639.0,660.39538455,
2014-06-30 20:30:00,639.99,647.0,637.01,645.98,263.5096386,
2014-06-30 21:00:00,645.98,646.75,640.0,640.0,317.23650424,
2014-06-30 21:30:00,640.0,643.38,637.81,640.75,229.20017409,
2014-06-30 22:00:00,640.75,643.99,637.85,639.55,131.71465352,
2014-06-30 22:30:00,640.0,640.9,637.82,638.3,47.94681089,
2014-06-30 23:00:00,638.3,640.53,636.0,636.06,117.57375641,
2014-06-30 23:30:00,638.26,641.11,636.06,640.88,114.8816267,
2014-07-01 00:00:00,640.0,645.0,639.0,643.0,124.67407681,
2014-07-01 00:30:00,642.99,644.53,638.41,640.6,48.29608878,
2014-07-01 01:00:00,644.0,645.35,642.0,643.0,88.00133691,
2014-07-01 01:30:00,645.15,645.83,640.0,642.79,116.19486044,
2014-07-01 02:00:00,642.79,645.0,639.71,639.71,153.89750493,
2014-07-01 02:30:00,639.55,644.95,639.31,644.0,33.47403314,
2014-07-01 03:00:00,644.94,644.95,641.2,641.2,9.00503686,
2014-07-01 03:30:00,641.74,645.0,640.21,645.0,50.25349764,
2014-07-01 04:00:00,645.0,647.66,644.12,644.12,325.85058556,
2014-07-01 04:30:00,646.5,647.0,644.06,645.74,10.01620844,
2014-07-01 05:00:00,645.99,645.99,639.72,641.12,295.54577695,
2014-07-01 05:30:00,642.91,642.91,638.11,640.66,102.45600214,
2014-07-01 06:00:00,640.62,641.99,638.11,641.06,47.14244105,
2014-07-01 06:30:00,641.98,649.98,641.26,647.88,715.11524752,
2014-07-01 07:00:00,647.88,650.0,644.0,650.0,308.21629345,
2014-07-01 07:30:00,650.0,651.11,647.3,650.41,258.92190272,
2014-07-01 08:00:00,650.41,651.63,646.0,651.63,190.58414426,
2014-07-01 08:30:00,651.63,652.06,644.0,647.0,343.62763577,
2014-07-01 09:00:00,647.0,649.8,645.21,647.0,53.4595914,
2014-07-01 09:30:00,649.52,649.99,646.93,648.0,33.37507779,
2014-07-01 10:00:00,649.26,649.5,641.0,645.18,335.64468437,
2014-07-01 10:30:00,645.76,647.0,641.1,645.0,106.0931491,
2014-07-01 11:00:00,645.0,645.75,640.19,641.75,91.2112553,
2014-07-01 11:30:00,644.06,645.95,641.2,645.0,125.44372726,
2014-07-01 12:00:00,645.0,654.95,645.0,654.57,510.8062581,
2014-07-01 12:30:00,654.57,655.0,650.0,652.63,219.81540406,
2014-07-01 13:00:00,654.0,654.0,650.01,650.01,124.58582855,
2014-07-01 13:30:00,652.98,655.6,650.01,655.08,195.64470328,
2014-07-01 14:00:00,655.08,658.32,653.07,656.73,391.67274627,
2014-07-01 14:30:00,658.32,658.88,651.57,651.76,398.33685597,
2014-07-01 15:00:00,654.0,657.76,652.01,656.99,228.8447091,
2014-07-01 15:30:00,656.99,657.95,651.4,651.58,138.22854347,
2014-07-01 16:00:00,654.01,656.54,651.22,652.74,243.81734695,
2014-07-01 16:30:00,653.99,655.14,652.6,653.9,145.682884,
2014-07-01 17:00:00,653.9,654.0,652.55,652.71,66.30136223,
2014-07-01 17:30:00,653.0,656.44,652.55,655.22,115.67020505,
2014-07-01 18:00:00,655.81,657.0,653.31,655.9,183.84553354,
2014-07-01 18:30:00,655.9,656.99,654.03,655.0,57.7692148,
2014-07-01 19:00:00,655.0,656.89,652.0,654.99,214.8702967,
2014-07-01 19:30:00,654.99,654.99,651.21,653.9,131.66672961,
2014-07-01 20:00:00,653.9,654.97,652.5,654.97,61.8438553,
2014-07-01 20:30:00,654.0,654.0,640.0,643.18,961.86043681,
2014-07-01 21:00:00,644.42,649.48,643.0,643.09,524.9307196,
2014-07-01 21:30:00,647.07,650.0,644.01,647.86,165.42985726,
2014-07-01 22:00:00,649.61,649.9,645.75,648.83,45.85492985,
2014-07-01 22:30:00,648.98,649.9,643.0,649.88,94.87781405,
2014-07-01 23:00:00,648.91,649.84,644.16,644.99,76.00286794,
2014-07-01 23:30:00,645.0,645.0,638.0,638.25,232.88050188,
2014-07-02 00:00:00,638.25,643.59,638.0,638.81,81.86468734,
2014-07-02 00:30:00,640.0,643.85,639.02,640.63,49.89854364,
2014-07-02 01:00:00,640.63,643.77,638.0,638.02,136.07295451,
2014-07-02 01:30:00,638.02,640.95,638.02,640.59,43.55322339,
2014-07-02 02:00:00,640.59,642.99,638.3,642.51,65.01270577,
2014-07-02 02:30:00,643.08,643.73,641.46,643.7,31.35856217,
2014-07-02 03:00:00,643.7,643.7,638.33,642.97,32.10325607,
2014-07-02 03:30:00,642.0,642.79,638.85,642.44,17.45134633,
2014-07-02 04:00:00,642.44,642.97,640.42,641.14,21.21853728,
2014-07-02 04:30:00,642.46,642.88,638.3,638.3,10.16953098,
2014-07-02 05:00:00,638.3,645.0,638.07,641.43,322.35893158,
2014-07-02 05:30:00,641.61,645.0,639.12,643.05,41.02706809,
2014-07-02 06:00:00,644.99,645.0,643.0,643.0,38.07211927,
2014-07-02 06:30:00,644.79,645.0,641.21,644.99,82.651098,
2014-07-02 07:00:00,644.99,645.07,641.62,644.98,37.01168114,
2014-07-02 07:30:00,644.77,646.94,643.21,643.37,100.9625542,
2014-07-02 08:00:00,646.4,646.4,641.71,641.71,34.55481104,
2014-07-02 08:30:00,642.0,645.0,641.8,643.44,62.66819937,
2014-07-02 09:00:00,644.0,646.5,643.0,645.0,84.99858502,
2014-07-02 09:30:00,645.94,647.46,645.6,646.25,99.77863406,
2014-07-02 10:00:00,646.9,649.08,643.1,644.86,198.8386792,
2014-07-02 10:30:00,645.0,646.99,643.51,646.5,64.37850919,
2014-07-02 11:00:00,646.5,646.5,644.0,644.02,35.44811791,
2014-07-02 11:30:00,646.39,646.4,644.0,646.4,25.19555619,
2014-07-02 12:00:00,646.4,647.64,644.03,645.36,56.53841973,
2014-07-02 12:30:00,645.5,647.02,643.3,645.0,60.72134097,
2014-07-02 13:00:00,645.97,647.64,643.09,647.64,219.86513146,
2014-07-02 13:30:00,647.64,650.09,645.06,650.09,134.6791155,
2014-07-02 14:00:00,650.24,658.75,650.0,653.02,1023.44179076,
2014-07-02 14:30:00,654.1,657.47,651.24,651.41,171.26573444,
2014-07-02 15:00:00,653.1,656.86,651.47,655.0,230.46112029,
2014-07-02 15:30:00,655.0,657.7,653.6,654.18,142.42719707,
2014-07-02 16:00:00,655.0,657.0,651.31,651.31,146.31621764,
2014-07-02 16:30:00,653.0,655.06,651.24,654.63,80.31855976,
2014-07-02 17:00:00,653.99,655.9,653.5,655.0,48.15072772,
2014-07-02 17:30:00,654.94,657.0,653.5,656.8,97.33606987,
2014-07-02 18:00:00,656.8,656.8,653.81,655.65,88.78173885,
2014-07-02 18:30:00,655.5,655.9,653.72,655.0,69.2589893,
2014-07-02 19:00:00,655.1,658.24,651.84,652.05,228.83211685,
2014-07-02 19:30:00,653.49,656.2,652.06,655.0,40.28734998,
2014-07-02 20:00:00,653.76,656.21,651.83,652.71,79.20063741,
2014-07-02 20:30:00,655.22,655.71,643.1,648.01,424.72766343,
2014-07-02 21:00:00,648.0,648.65,645.1,646.71,38.84221962,
2014-07-02 21:30:00,648.64,650.0,646.98,650.0,55.72825493,
2014-07-02 22:00:00,649.63,651.29,648.0,651.25,31.3938293,
2014-07-02 22:30:00,650.34,651.3,649.3,649.3,36.49801885,
2014-07-02 23:00:00,649.99,650.41,649.3,649.31,9.79072524,
2014-07-02 23:30:00,650.36,650.5,649.31,650.5,74.04186697,
2014-07-03 00:00:00,650.49,650.5,647.55,647.55,114.265188,
2014-07-03 00:30:00,648.77,648.77,644.0,645.99,31.21262188,
2014-07-03 01:00:00,645.99,645.99,643.0,644.99,94.56570329,
2014-07-03 01:30:00,644.99,647.34,643.0,643.0,43.07277371,
2014-07-03 02:00:00,645.86,646.7,643.0,646.69,19.82090572,
2014-07-03 02:30:00,646.67,647.09,643.0,647.09,68.23921007,
2014-07-03 03:00:00,647.09,647.43,643.63,647.4,48.95928149,
2014-07-03 03:30:00,647.09,647.95,645.32,647.27,37.89938972,
2014-07-03 04:00:00,647.0,647.27,645.0,645.01,43.23048407,
2014-07-03 04:30:00,647.03,647.14,644.22,644.22,60.60002332,
2014-07-03 05:00:00,645.27,646.77,644.22,646.2,18.11074552,
2014-07-03 05:30:00,646.2,647.22,645.47,645.47,16.93240219,
2014-07-03 06:00:00,646.98,647.0,645.02,646.53,10.53224907,
2014-07-03 06:30:00,646.53,648.75,645.02,648.75,50.90346673,
2014-07-03 07:00:00,648.54,648.54,645.2,648.18,73.37656389,
2014-07-03 07:30:00,648.18,649.05,646.22,649.0,29.32786375,
2014-07-03 08:00:00,649.0,649.33,646.54,649.15,66.5940203,
2014-07-03 08:30:00,649.15,649.33,647.77,648.0,39.7993534,
2014-07-03 09:00:00,648.0,649.5,647.77,647.8,71.16502522,
2014-07-03 09:30:00,648.75,649.5,647.79,649.25,40.57358774,
2014-07-03 10:00:00,648.8,650.0,648.0,650.0,57.49980178,
2014-07-03 10:30:00,649.89,650.0,648.93,649.2,78.70646985,
2014-07-03 11:00:00,649.2,649.2,648.5,648.51,59.07661118,
2014-07-03 11:30:00,649.2,652.69,648.52,652.13,236.33006155,
2014-07-03 12:00:00,652.26,652.67,648.83,652.21,136.72326031,
2014-07-03 12:30:00,651.08,651.98,648.25,650.79,181.78123887,
2014-07-03 13:00:00,651.7,652.79,650.0,652.21,312.73743266,
2014-07-03 13:30:00,651.99,652.21,648.0,648.0,170.42780731,
2014-07-03 14:00:00,649.96,651.56,647.9,648.0,63.39024048,
2014-07-03 14:30:00,649.23,650.0,641.0,645.73,521.97334417,
2014-07-03 15:00:00,645.37,647.48,643.5,645.0,81.47755989,
2014-07-03 15:30:00,645.99,646.46,644.0,646.44,20.74074681,
2014-07-03 16:00:00,645.98,647.3,644.02,647.3,39.38086358,
2014-07-03 16:30:00,646.88,647.0,643.5,647.0,43.00760797,
